
id,parent_id,name,latitude,longitude,created_at,updated_at
 421, 9,چلگرد,31.8917,50.8464 ,NULL,NULL 
 422, 9,صمصامی,31.7836,50.5617 ,NULL,NULL 
 423, 9,دستنا,32.1311,50.6358 ,NULL,NULL 
 424, 9,شلمزار,31.7928,50.6239 ,NULL,NULL 
 425, 9,گهرو,32.3125,50.8125 ,NULL,NULL 
 426, 9,ناغان,31.5183,51.4000 ,NULL,NULL 
 427, 9,آلونی,32.3003,51.5253 ,NULL,NULL 
 428, 9,سردشت,30.7769,54.3469 ,NULL,NULL 
 429, 9,لردگان,31.5140,51.0820 ,NULL,NULL 
 430, 9,مال خلیفه,32.1533,50.5678 ,NULL,NULL 
 431, 9,منج,31.7283,51.5567 ,NULL,NULL 
 432, 10,ارسک,32.3251,59.1897 ,NULL,NULL 
 433, 10,بشرویه,32.0447,59.3186 ,NULL,NULL 
 434, 10,بیرجند,32.8663,59.2211 ,NULL,NULL 
 435, 10,خوسف,32.2939,59.2178 ,NULL,NULL 
 436, 10,محمدشهر,32.0992,60.1417 ,NULL,NULL 
 437, 10,اسدیه,32.6222,59.8525 ,NULL,NULL 
 438, 10,طبس مسینا,33.5989,56.9267 ,NULL,NULL 
 439, 10,قهستان,33.7392,58.4306 ,NULL,NULL 
 440, 10,گزیک,33.4428,58.4292 ,NULL,NULL 
 441, 10,حاجی آباد,33.4428,59.1786 ,NULL,NULL 
 442, 10,زهان,33.4483,58.9136 ,NULL,NULL 
 443, 10,آیسک,33.5956,56.9211 ,NULL,NULL 
 444, 10,سرایان,33.8614,58.5161 ,NULL,NULL 
 445, 10,سه قلعه,33.8214,59.2014 ,NULL,NULL 
 446, 10,سربیشه,32.5733,61.2575 ,NULL,NULL 
 447, 10,مود,33.6633,58.4367 ,NULL,NULL 
 448, 10,دیهوک,33.5122,60.1994 ,NULL,NULL 
 449, 10,طبس,33.5956,56.9211 ,NULL,NULL 
 450, 10,عشق آباد,33.6783,58.5033 ,NULL,NULL 
 451, 10,اسلامیه,34.1708,58.8142 ,NULL,NULL 
 452, 10,فردوس,34.0167,58.1722 ,NULL,NULL 
 453, 10,آرین شهر,33.8644,58.0325 ,NULL,NULL 
 454, 10,اسفدن,34.8667,60.8333 ,NULL,NULL 
 455, 10,خضری دشت بیاض,34.1819,59.1867 ,NULL,NULL 
 456, 10,قاین,33.7250,59.1847 ,NULL,NULL 
 457, 10,نیمبلوک,33.6206,59.9739 ,NULL,NULL 
 458, 10,شوسف,34.3406,58.7150 ,NULL,NULL 
 459, 10,نهبندان,32.9972,59.4653 ,NULL,NULL 
 460, 11,باخرز,34.9931,60.3172 ,NULL,NULL 
 461, 11,بجستان,34.5078,57.3350 ,NULL,NULL 
 462, 11,یونسی,35.0142,58.8883 ,NULL,NULL 
 463, 11,انابد,34.3817,58.6819 ,NULL,NULL 
 464, 11,بردسکن,35.2620,57.9806 ,NULL,NULL 
 465, 11,شهراباد,35.6583,57.7342 ,NULL,NULL 
 466, 11,شاندیز,36.4242,59.5150 ,NULL,NULL 
 467, 11,طرقبه,36.3200,59.4300 ,NULL,NULL 
 468, 11,تایباد,34.7400,60.7753 ,NULL,NULL 
 469, 11,کاریز,36.0631,58.0311 ,NULL,NULL 
 470, 11,مشهدریزه,36.2436,59.6178 ,NULL,NULL 
 471, 11,احمدابادصولت,36.1561,58.2389 ,NULL,NULL 
 472, 11,تربت جام,35.2236,60.6222 ,NULL,NULL 
 473, 11,صالح آباد,36.5036,59.4744 ,NULL,NULL 
 474, 11,نصرآباد,36.6769,59.2314 ,NULL,NULL 
 475, 11,نیل شهر,36.2158,58.7950 ,NULL,NULL 
 476, 11,بایک,36.5850,59.1053 ,NULL,NULL 
 477, 11,تربت حیدریه,35.2739,59.2194 ,NULL,NULL 
 478, 11,رباط سنگ,34.3081,58.8222 ,NULL,NULL 
 479, 11,کدکن,35.0083,58.7200 ,NULL,NULL 
 480, 11,جغتای,36.6475,58.4886 ,NULL,NULL 
 481, 11,نقاب,34.0814,58.1694 ,NULL,NULL 
 482, 11,چناران,34.3000,58.5500 ,NULL,NULL 
 483, 11,گلبهار,35.2178,58.4711 ,NULL,NULL 
 484, 11,گلمکان,34.3453,58.7089 ,NULL,NULL 
 485, 11,خلیل آباد,35.2461,58.8494 ,NULL,NULL 
 486, 11,کندر,34.5128,60.8814 ,NULL,NULL 
 487, 11,خواف,37.7000,45.0000 ,NULL,NULL 
 488, 11,سلامی,36.1375,58.0047 ,NULL,NULL 
 489, 11,سنگان,35.3022,58.4003 ,NULL,NULL 
 490, 11,قاسم آباد,34.8622,59.0347 ,NULL,NULL 
 491, 11,نشتیفان,34.2408,59.6261 ,NULL,NULL 
 492, 11,سلطان آباد,35.3789,59.4458 ,NULL,NULL 
 493, 11,داورزن,35.2575,59.7400 ,NULL,NULL 
 494, 11,چاپشلو,36.6350,58.2889 ,NULL,NULL 
 495, 11,درگز,37.4422,59.1236 ,NULL,NULL 
 496, 11,لطف آباد,36.1758,58.8392 ,NULL,NULL 
 497, 11,نوخندان,34.9611,60.2133 ,NULL,NULL 
 498, 11,جنگل,34.4944,58.2356 ,NULL,NULL 
 499, 11,رشتخوار,35.0214,59.1097 ,NULL,NULL 
 500, 11,دولت آباد,36.2672,58.6747 ,NULL,NULL 
 501, 11,روداب,37.1700,57.5094 ,NULL,NULL 
 502, 11,سبزوار,36.2154,57.6792 ,NULL,NULL 
 503, 11,ششتمد,37.1050,58.5097 ,NULL,NULL 
 504, 11,سرخس,36.5392,61.1575 ,NULL,NULL 
 505, 11,مزدآوند,34.7831,58.5153 ,NULL,NULL 
 506, 11,سفیدسنگ,36.5333,57.7958 ,NULL,NULL 
 507, 11,فرهادگرد,34.4792,58.2886 ,NULL,NULL 
 508, 11,فریمان,35.7089,59.8503 ,NULL,NULL 
 509, 11,قلندرآباد,34.0500,58.2167 ,NULL,NULL 
 510, 11,فیروزه,35.8000,58.9000 ,NULL,NULL 
 511, 11,همت آباد,35.5469,59.4431 ,NULL,NULL 
 512, 11,باجگیران,35.3333,58.4000 ,NULL,NULL 
 513, 11,قوچان,37.1061,58.5097 ,NULL,NULL 
 514, 11,ریوش,37.1833,59.0000 ,NULL,NULL 
 515, 11,کاشمر,35.2422,58.4647 ,NULL,NULL 
 516, 11,شهرزو,36.9000,58.2500 ,NULL,NULL 
 517, 11,کلات,36.9950,54.3425 ,NULL,NULL 
 518, 11,بیدخت,35.3056,58.4447 ,NULL,NULL 
 519, 11,کاخک,36.8611,58.6944 ,NULL,NULL 
 520, 11,گناباد,34.3403,58.6783 ,NULL,NULL 
 521, 11,رضویه,35.5000,57.5000 ,NULL,NULL 
 522, 11,مشهد,36.2605,59.6168 ,NULL,NULL 
 523, 11,مشهد ثامن,36.2450,59.6050 ,NULL,NULL 
 524, 11,ملک آباد,34.7833,59.5500 ,NULL,NULL 
 525, 11,شادمهر,34.7583,58.6453 ,NULL,NULL 
 526, 11,فیض آباد,34.6000,59.1400 ,NULL,NULL 
 528, 11,چکنه,36.9917,57.5950 ,NULL,NULL 
 529, 11,خرو,36.3150,59.1047 ,NULL,NULL 
 530, 11,درود,34.9525,58.9486 ,NULL,NULL 
 531, 11,عشق آباد,36.7244,58.7778 ,NULL,NULL 
 532, 11,قدمگاه,36.3500,59.5833 ,NULL,NULL 
 533, 11,نیشابور,36.2133,58.7950 ,NULL,NULL 
 534, 12,اسفراین,37.0769,57.5106 ,NULL,NULL 
 535, 12,صفی آباد,37.3090,57.9150 ,NULL,NULL 
 536, 12,بجنورد,37.4753,57.3294 ,NULL,NULL 
 537, 12,چناران شهر,37.0683,57.5086 ,NULL,NULL 
 538, 12,حصارگرمخان,37.4583,57.3297 ,NULL,NULL 
 539, 12,جاجرم,37.3997,57.9292 ,NULL,NULL 
 540, 12,سنخواست,37.2683,56.8831 ,NULL,NULL 
 541, 12,شوقان,37.3344,57.3667 ,NULL,NULL 
 542, 12,راز,37.8536,57.6750 ,NULL,NULL 
 543, 12,زیارت,37.3200,56.8200 ,NULL,NULL 
 544, 12,شیروان,37.4097,57.9292 ,NULL,NULL 
 545, 12,قوشخانه,37.6167,56.2792 ,NULL,NULL 
 546, 12,لوجلی,37.0442,57.5097 ,NULL,NULL 
 547, 12,تیتکانلو,37.3275,57.5156 ,NULL,NULL 
 548, 12,فاروج,37.2167,57.2833 ,NULL,NULL 
 549, 12,ایور,36.9692,57.5939 ,NULL,NULL 
 550, 12,درق,37.3100,57.9347 ,NULL,NULL 
 551, 12,گرمه,37.9828,57.6811 ,NULL,NULL 
 552, 12,آشخانه,37.7358,57.4114 ,NULL,NULL 
 553, 12,آوا,37.9339,57.9822 ,NULL,NULL 
 554, 12,پیش قلعه,37.3719,57.2056 ,NULL,NULL 
 555, 12,قاضی,37.8325,56.9972 ,NULL,NULL 
 556, 13,آبادان,30.3392,48.3043 ,NULL,NULL 
 557, 13,اروندکنار,31.0110,49.7750 ,NULL,NULL 
 558, 13,چویبده,32.1000,48.5000 ,NULL,NULL 
 559, 13,آغاجاری,32.2500,48.2500 ,NULL,NULL 
 560, 13,امیدیه,30.7500,49.7000 ,NULL,NULL 
 561, 13,جایزان,31.0337,49.8624 ,NULL,NULL 
 562, 13,آبژدان,30.3544,48.2447 ,NULL,NULL 
 563, 13,قلعه خواجه,32.0744,48.8236 ,NULL,NULL 
 564, 13,آزادی,30.8139,49.4295 ,NULL,NULL 
 565, 13,اندیمشک,32.4510,48.4028 ,NULL,NULL 
 566, 13,بیدروبه,31.5787,49.8659 ,NULL,NULL 
 567, 13,چم گلک,31.5500,49.8672 ,NULL,NULL 
 568, 13,حسینیه,31.1625,49.1842 ,NULL,NULL 
 569, 13,الهایی,31.4165,49.8783 ,NULL,NULL 
 570, 13,اهواز,31.3183,48.6713 ,NULL,NULL 
 571, 13,ایذه,31.8250,49.8650 ,NULL,NULL 
 572, 13,دهدز,30.7938,49.5651 ,NULL,NULL 
 573, 13,باغ ملک,30.8100,49.4482 ,NULL,NULL 
 574, 13,صیدون,32.1900,49.7800 ,NULL,NULL 
 575, 13,قلعه تل,31.5371,49.7657 ,NULL,NULL 
 576, 13,میداود,31.4050,48.6471 ,NULL,NULL 
 577, 13,شیبان,31.6864,49.2810 ,NULL,NULL 
 578, 13,ملاثانی,31.2551,49.5582 ,NULL,NULL 
 579, 13,ویس,31.4942,49.4855 ,NULL,NULL 
 580, 13,بندرامام خمینی,30.4203,49.0685 ,NULL,NULL 
 581, 13,بندرماهشهر,30.5564,49.1767 ,NULL,NULL 
 582, 13,چمران,30.9417,49.4062 ,NULL,NULL 
 583, 13,بهبهان,30.5967,50.2412 ,NULL,NULL 
 584, 13,تشان,31.6030,48.6841 ,NULL,NULL 
 585, 13,سردشت,30.2425,48.2933 ,NULL,NULL 
 586, 13,منصوریه,31.8784,49.2422 ,NULL,NULL 
 587, 13,حمیدیه,30.9403,48.6970 ,NULL,NULL 
 588, 13,خرمشهر,30.4299,48.1841 ,NULL,NULL 
 589, 13,مقاومت,31.6184,48.8878 ,NULL,NULL 
 590, 13,مینوشهر,31.5600,48.7100 ,NULL,NULL 
 591, 13,چغامیش,32.6468,48.4611 ,NULL,NULL 
 592, 13,حمزه,30.1536,48.8255 ,NULL,NULL 
 593, 13,دزفول,32.3811,48.3978 ,NULL,NULL 
 594, 13,سالند,31.5514,49.8758 ,NULL,NULL 
 595, 13,سیاه منصور,31.1975,48.6273 ,NULL,NULL 
 1375, 8,شمس آباد,35.27755859950133,51.581046636202515,2024-03-17 07:32:42,2024-03-17 07:32:42  
 597, 13,شهر امام,31.8431,49.8650 ,NULL,NULL 
 598, 13,صفی آباد,31.9294,49.2738 ,NULL,NULL 
 599, 13,میانرود,31.4229,49.7578 ,NULL,NULL 
 600, 13,ابوحمیظه,30.5972,49.1673 ,NULL,NULL 
 601, 13,بستان,32.8675,51.5450 ,NULL,NULL 
 602, 13,سوسنگرد,33.1947,52.1975 ,NULL,NULL 
 603, 13,کوت سیدنعیم,32.7464,49.5111 ,NULL,NULL 
 604, 13,رامشیر,30.8939,49.4097 ,NULL,NULL 
 605, 13,مشراگه,30.9275,49.3981 ,NULL,NULL 
 606, 13,رامهرمز,31.2700,49.6044 ,NULL,NULL 
 607, 13,خنافره,31.3842,49.5894 ,NULL,NULL 
 608, 13,دارخوین,31.5589,49.8047 ,NULL,NULL 
 609, 13,شادگان,30.6550,48.6583 ,NULL,NULL 
 610, 13,الوان,31.6436,49.9458 ,NULL,NULL 
 611, 13,حر,31.5436,49.9186 ,NULL,NULL 
 612, 13,شاوور,31.5914,49.8728 ,NULL,NULL 
 613, 13,شوش,32.1942,48.2444 ,NULL,NULL 
 614, 13,فتح المبین,32.1358,48.2475 ,NULL,NULL 
 615, 13,سرداران,32.0322,48.8542 ,NULL,NULL 
 616, 13,شرافت,32.0492,48.8203 ,NULL,NULL 
 617, 13,شوشتر,32.0433,48.8567 ,NULL,NULL 
 618, 13,گوریه,32.4447,49.2867 ,NULL,NULL 
 619, 13,کوت عبداله,32.4625,48.8061 ,NULL,NULL 
 620, 13,ترکالکی,31.5792,48.1994 ,NULL,NULL 
 621, 13,جنت مکان,31.7908,49.9442 ,NULL,NULL 
 622, 13,سماله,31.8811,48.7614 ,NULL,NULL 
 623, 13,صالح شهر,32.0406,48.8242 ,NULL,NULL 
 624, 13,گتوند,32.2425,49.0992 ,NULL,NULL 
 625, 13,لالی,32.2625,49.2392 ,NULL,NULL 
 626, 13,گلگیر,32.3761,49.3622 ,NULL,NULL 
 627, 13,مسجدسلیمان,31.9364,49.3036 ,NULL,NULL 
 628, 13,هفتگل,32.0389,49.1478 ,NULL,NULL 
 629, 13,زهره,32.2250,49.3097 ,NULL,NULL 
 630, 13,هندیجان,32.4592,49.1714 ,NULL,NULL 
 631, 13,رفیع,32.6764,49.5536 ,NULL,NULL 
 632, 13,هویزه,32.7008,51.1533 ,NULL,NULL 
 633, 14,ابهر,36.1467,49.2194 ,NULL,NULL 
 634, 14,صایین قلعه,36.2869,49.2147 ,NULL,NULL 
 635, 14,هیدج,36.1617,49.1825 ,NULL,NULL 
 636, 14,حلب,36.2244,49.1911 ,NULL,NULL 
 637, 14,زرین آباد,35.1247,47.8283 ,NULL,NULL 
 638, 14,زرین رود,36.5019,49.2083 ,NULL,NULL 
 639, 14,سجاس,36.3939,48.6344 ,NULL,NULL 
 640, 14,سهرورد,36.6222,48.5153 ,NULL,NULL 
 641, 14,قیدار,36.4742,49.4236 ,NULL,NULL 
 642, 14,کرسف,36.1417,49.1889 ,NULL,NULL 
 643, 14,گرماب,36.3058,49.6194 ,NULL,NULL 
 644, 14,نوربهار,36.0122,49.2597 ,NULL,NULL 
 645, 14,خرمدره,36.2031,49.1819 ,NULL,NULL 
 646, 14,ارمغانخانه,36.2678,49.5006 ,NULL,NULL 
 647, 14,زنجان,36.6736,48.5080 ,NULL,NULL 
 648, 14,نیک پی,36.6714,47.9789 ,NULL,NULL 
 649, 14,سلطانیه,36.6250,48.5294 ,NULL,NULL 
 650, 14,آب بر,36.1642,49.2208 ,NULL,NULL 
 651, 14,چورزق,36.8919,54.1003 ,NULL,NULL 
 652, 14,دندی,36.4686,54.9600 ,NULL,NULL 
 653, 14,ماه نشان,35.6839,53.3486 ,NULL,NULL 
 654, 15,آرادان,36.6639,55.0678 ,NULL,NULL 
 655, 15,کهن آباد,35.2422,56.9644 ,NULL,NULL 
 656, 15,امیریه,36.4731,56.3692 ,NULL,NULL 
 657, 15,دامغان,36.1647,54.3419 ,NULL,NULL 
 658, 15,دیباج,36.0128,55.3789 ,NULL,NULL 
 659, 15,کلاته,36.9922,54.8736 ,NULL,NULL 
 660, 15,سرخه,36.5411,54.3994 ,NULL,NULL 
 661, 15,سمنان,35.5700,53.3975 ,NULL,NULL 
 662, 15,بسطام,35.2978,54.0450 ,NULL,NULL 
 663, 15,بیارجمند,35.4589,53.4517 ,NULL,NULL 
 664, 15,رودیان,36.3025,55.1044 ,NULL,NULL 
 665, 15,شاهرود,36.4189,55.0167 ,NULL,NULL 
 666, 15,کلاته خیج,36.9922,54.8736 ,NULL,NULL 
 667, 15,مجن,36.2600,54.5200 ,NULL,NULL 
 668, 15,ایوانکی,35.3242,53.9750 ,NULL,NULL 
 669, 15,گرمسار,35.2133,52.3400 ,NULL,NULL 
 670, 15,درجزین,35.6658,52.0469 ,NULL,NULL 
 671, 15,شهمیرزاد,35.3847,53.1933 ,NULL,NULL 
 672, 15,مهدی شهر,35.6986,53.3436 ,NULL,NULL 
 673, 15,میامی,36.4089,55.6578 ,NULL,NULL 
 674, 16,ایرانشهر,27.2025,60.6844 ,NULL,NULL 
 675, 16,بزمان,25.4425,60.4061 ,NULL,NULL 
 676, 16,بمپور,27.2003,60.7206 ,NULL,NULL 
 677, 16,محمدان,26.9589,61.7344 ,NULL,NULL 
 678, 16,چابهار,25.2925,60.6433 ,NULL,NULL 
 679, 16,نگور,26.9367,59.6431 ,NULL,NULL 
 680, 16,خاش,28.2167,61.2150 ,NULL,NULL 
 681, 16,نوک آباد,26.5247,58.9561 ,NULL,NULL 
 682, 16,گلمورتی,27.6775,57.7083 ,NULL,NULL 
 683, 16,بنجار,26.5039,61.1647 ,NULL,NULL 
 684, 16,زابل,31.0292,61.4933 ,NULL,NULL 
 685, 16,زاهدان,29.4964,60.8625 ,NULL,NULL 
 686, 16,نصرت آباد,27.2086,60.6881 ,NULL,NULL 
 687, 16,زهک,30.8933,61.6817 ,NULL,NULL 
 688, 16,جالق,25.6483,60.8542 ,NULL,NULL 
 689, 16,سراوان,27.3500,62.3000 ,NULL,NULL 
 690, 16,سیرکان,29.4581,55.6811 ,NULL,NULL 
 691, 16,گشت,27.7836,54.3364 ,NULL,NULL 
 1353, 1297,آدانا,36.997934923328906,35.336815872520056,2024-03-10 05:10:09,2024-03-10 05:10:09  
 693, 16,پیشین,26.5547,61.7556 ,NULL,NULL 
 694, 16,راسک,26.2222,61.3992 ,NULL,NULL 
 695, 16,سرباز,26.6319,61.2603 ,NULL,NULL 
 696, 16,سوران,25.2992,60.4339 ,NULL,NULL 
 697, 16,هیدوچ,27.2650,60.7217 ,NULL,NULL 
 698, 16,فنوج,26.5783,58.3147 ,NULL,NULL 
 699, 16,قصرقند,26.5597,61.2156 ,NULL,NULL 
 700, 16,زرآباد,25.4200,60.6472 ,NULL,NULL 
 701, 16,کنارک,25.3955,57.6865 ,NULL,NULL 
 702, 16,مهرستان,25.2911,57.4511 ,NULL,NULL 
 703, 16,میرجاوه,29.4964,61.8625 ,NULL,NULL 
 704, 16,اسپکه,27.1355,60.6724 ,NULL,NULL 
 705, 16,بنت,26.3389,60.3958 ,NULL,NULL 
 706, 16,نیک شهر,26.2369,60.2197 ,NULL,NULL 
 707, 16,ادیمی,26.1075,60.0133 ,NULL,NULL 
 708, 16,شهرک علی اکبر,26.5614,60.7344 ,NULL,NULL 
 709, 16,محمدآباد,26.8072,60.0419 ,NULL,NULL 
 710, 16,دوست محمد,26.1000,61.6500 ,NULL,NULL 
 711, 17,آباده,31.1592,52.6503 ,NULL,NULL 
 712, 17,ایزدخواست,31.8331,52.2522 ,NULL,NULL 
 713, 17,بهمن,28.9811,53.5531 ,NULL,NULL 
 714, 17,سورمق,30.1569,51.5428 ,NULL,NULL 
 715, 17,صغاد,30.6439,51.5872 ,NULL,NULL 
 716, 17,ارسنجان,29.1275,53.2719 ,NULL,NULL 
 717, 17,استهبان,29.1294,54.0428 ,NULL,NULL 
 718, 17,ایج,30.8669,52.6900 ,NULL,NULL 
 719, 17,رونیز,30.6872,51.5564 ,NULL,NULL 
 720, 17,اقلید,30.9033,52.6892 ,NULL,NULL 
 721, 17,حسن اباد,30.5642,53.1725 ,NULL,NULL 
 722, 17,دژکرد,30.6717,50.2375 ,NULL,NULL 
 723, 17,سده,30.6492,51.5822 ,NULL,NULL 
 724, 17,بوانات,30.4692,51.2828 ,NULL,NULL 
 725, 17,حسامی,30.9328,52.2708 ,NULL,NULL 
 726, 17,کره ای,31.0631,51.5681 ,NULL,NULL 
 727, 17,مزایجان,29.4775,51.4650 ,NULL,NULL 
 728, 17,سعادت شهر,29.6125,51.7092 ,NULL,NULL 
 729, 17,مادرسلیمان,31.9753,49.2994 ,NULL,NULL 
 730, 17,باب انار,29.1381,51.2067 ,NULL,NULL 
 731, 17,جهرم,28.5164,53.5614 ,NULL,NULL 
 732, 17,خاوران,31.5867,54.4497 ,NULL,NULL 
 733, 17,دوزه,28.7278,52.6258 ,NULL,NULL 
 734, 17,قطب آباد,28.6183,53.3494 ,NULL,NULL 
 735, 17,خرامه,28.2300,53.6236 ,NULL,NULL 
 736, 17,سلطان شهر,29.5789,52.5867 ,NULL,NULL 
 737, 17,صفاشهر,28.9611,53.5489 ,NULL,NULL 
 738, 17,قادراباد,28.5936,53.6297 ,NULL,NULL 
 739, 17,خنج,27.8950,53.4342 ,NULL,NULL 
 740, 17,جنت شهر,29.0339,51.9069 ,NULL,NULL 
 741, 17,داراب,28.7514,54.5481 ,NULL,NULL 
 742, 17,دوبرجی,28.9206,54.1697 ,NULL,NULL 
 743, 17,فدامی,28.6353,54.4394 ,NULL,NULL 
 744, 17,کوپن,29.8019,52.8347 ,NULL,NULL 
 745, 17,مصیری,28.1617,53.7858 ,NULL,NULL 
 746, 17,حاجی آباد,28.3083,54.2156 ,NULL,NULL 
 747, 17,دبیران,28.9142,54.3653 ,NULL,NULL 
 748, 17,شهرپیر,29.1625,54.3986 ,NULL,NULL 
 749, 17,اردکان,29.9225,53.3078 ,NULL,NULL 
 750, 17,بیضا,29.9761,53.5583 ,NULL,NULL 
 751, 17,هماشهر,28.7744,53.4797 ,NULL,NULL 
 752, 17,سروستان,29.2675,53.2167 ,NULL,NULL 
 753, 17,کوهنجان,28.9408,52.7908 ,NULL,NULL 
 754, 17,خانه زنیان,29.1592,53.3031 ,NULL,NULL 
 755, 17,داریان,29.2806,52.5842 ,NULL,NULL 
 756, 17,زرقان,29.7631,52.7306 ,NULL,NULL 
 757, 17,شهرصدرا,29.9644,52.8692 ,NULL,NULL 
 758, 17,شیراز,29.5916,52.5838 ,NULL,NULL 
 759, 17,لپویی,27.5053,56.0322 ,NULL,NULL 
 760, 17,دهرم,30.7947,51.9444 ,NULL,NULL 
 761, 17,فراشبند,28.8469,52.5756 ,NULL,NULL 
 762, 17,نوجین,29.2008,52.0558 ,NULL,NULL 
 763, 17,زاهدشهر,31.5611,51.0472 ,NULL,NULL 
 764, 17,ششده,29.4669,53.2994 ,NULL,NULL 
 765, 17,فسا,28.9714,53.6475 ,NULL,NULL 
 766, 17,قره بلاغ,28.1556,52.7544 ,NULL,NULL 
 767, 17,میانشهر,28.4778,53.2197 ,NULL,NULL 
 768, 17,نوبندگان,27.6717,53.1936 ,NULL,NULL 
 769, 17,فیروزآباد,28.8533,52.5714 ,NULL,NULL 
 770, 17,میمند,29.8931,52.1411 ,NULL,NULL 
 771, 17,افزر,29.9350,53.3958 ,NULL,NULL 
 772, 17,امام شهر,31.6533,51.4872 ,NULL,NULL 
 773, 17,قیر,29.5025,51.5194 ,NULL,NULL 
 774, 17,کارزین  فتح آباد),30.8036,53.2292 ,NULL,NULL 
 775, 17,مبارک آباددیز,29.2703,52.6478 ,NULL,NULL 
 776, 17,بالاده,30.3667,51.2833 ,NULL,NULL 
 777, 17,خشت,27.2086,56.2714 ,NULL,NULL 
 778, 17,قایمیه,29.8458,52.9089 ,NULL,NULL 
 779, 17,کازرون,29.6167,51.6497 ,NULL,NULL 
 780, 17,کنارتخته,29.4744,50.9897 ,NULL,NULL 
 781, 17,نودان,30.7564,51.5769 ,NULL,NULL 
 782, 17,کوار,29.2178,50.2889 ,NULL,NULL 
 783, 17,گراش,29.0842,52.6422 ,NULL,NULL 
 784, 17,اوز,30.5167,51.9667 ,NULL,NULL 
 785, 17,بنارویه,28.9739,51.0703 ,NULL,NULL 
 786, 17,بیرم,29.2172,52.0522 ,NULL,NULL 
 787, 17,جویم,28.4792,52.1603 ,NULL,NULL 
 788, 17,خور,27.6878,54.1450 ,NULL,NULL 
 789, 17,عمادده,29.2408,52.7831 ,NULL,NULL 
 790, 17,لار,27.6614,54.3261 ,NULL,NULL 
 791, 17,لطیفی,27.4192,54.2225 ,NULL,NULL 
 792, 17,اشکنان,28.0008,52.6478 ,NULL,NULL 
 793, 17,اهل,29.0886,52.6792 ,NULL,NULL 
 794, 17,علامرودشت,28.4850,52.1975 ,NULL,NULL 
 795, 17,لامرد,27.3425,53.1894 ,NULL,NULL 
 796, 17,خانیمن,30.9436,50.4697 ,NULL,NULL 
 797, 17,رامجرد,28.9278,52.2233 ,NULL,NULL 
 798, 17,سیدان,30.3394,51.2275 ,NULL,NULL 
 799, 17,کامفیروز,29.3286,52.6897 ,NULL,NULL 
 800, 17,مرودشت,29.8744,52.8181 ,NULL,NULL 
 801, 17,بابامنیر,29.1125,52.8197 ,NULL,NULL 
 802, 17,خومه زار,29.2767,52.5883 ,NULL,NULL 
 803, 17,نورآباد,27.2025,54.3661 ,NULL,NULL 
 804, 17,اسیر,28.2700,51.2067 ,NULL,NULL 
 805, 17,خوزی,28.8722,52.0436 ,NULL,NULL 
 806, 17,گله دار,27.9508,52.8103 ,NULL,NULL 
 807, 17,مهر,27.5561,52.8922 ,NULL,NULL 
 808, 17,وراوی,28.2633,52.4061 ,NULL,NULL 
 809, 17,آباده طشک,29.1172,52.1317 ,NULL,NULL 
 810, 17,قطرویه,29.1661,52.4178 ,NULL,NULL 
 811, 17,مشکان,29.3494,52.5158 ,NULL,NULL 
 812, 17,نی ریز,29.1558,52.0728 ,NULL,NULL 
 813, 18,آبیک,36.0517,49.6950 ,NULL,NULL 
 814, 18,خاکعلی,36.6575,50.5628 ,NULL,NULL 
 815, 18,آبگرم,36.6256,49.2183 ,NULL,NULL 
 816, 18,آوج,35.9786,50.8208 ,NULL,NULL 
 817, 18,الوند,36.0592,49.6628 ,NULL,NULL 
 818, 18,بیدستان,36.4403,50.5711 ,NULL,NULL 
 819, 18,شریفیه,36.5147,49.2192 ,NULL,NULL 
 820, 18,محمدیه,36.1981,49.2025 ,NULL,NULL 
 821, 18,ارداق,36.0783,49.6958 ,NULL,NULL 
 822, 18,بویین زهرا,35.7658,50.0567 ,NULL,NULL 
 823, 18,دانسفهان,35.7317,49.7072 ,NULL,NULL 
 824, 18,سگزآباد,36.1725,50.5967 ,NULL,NULL 
 825, 18,شال,36.4706,49.4294 ,NULL,NULL 
 826, 18,اسفرورین,35.8622,49.8067 ,NULL,NULL 
 827, 18,تاکستان,35.7781,50.5564 ,NULL,NULL 
 828, 18,خرمدشت,35.6900,50.5400 ,NULL,NULL 
 829, 18,ضیاڈآباد,36.0833,49.0333 ,NULL,NULL 
 830, 18,نرجه,36.3803,49.1867 ,NULL,NULL 
 831, 18,اقبالیه,35.8306,50.1175 ,NULL,NULL 
 832, 18,رازمیان,35.9494,49.4836 ,NULL,NULL 
 833, 18,سیردان,35.7150,49.4875 ,NULL,NULL 
 834, 18,قزوین,36.2797,50.0047 ,NULL,NULL 
 835, 18,کوهین,35.7222,50.8011 ,NULL,NULL 
 836, 18,محمودآبادنمونه,36.3344,49.5064 ,NULL,NULL 
 837, 18,معلم کلایه,36.6481,49.2753 ,NULL,NULL 
 838, 19,جعفریه,34.4364,50.9142 ,NULL,NULL 
 839, 19,دستجرد,34.4222,50.7853 ,NULL,NULL 
 840, 19,سلفچگان,34.4942,50.4528 ,NULL,NULL 
 841, 19,قم,34.6394,50.8759 ,NULL,NULL 
 842, 19,قنوات,34.3681,50.3847 ,NULL,NULL 
 843, 19,کهک,34.3875,50.8181 ,NULL,NULL 
 844, 20,آرمرده,35.2836,47.0069 ,NULL,NULL 
 845, 20,بانه,35.9975,45.8858 ,NULL,NULL 
